faceImages,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,faceQuestions.thisRepN,faceQuestions.thisTrialN,faceQuestions.thisN,faceQuestions.thisIndex,faceImages_q,ques_instr.started,mouse_4.started,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,slider_rad_therapy.started,text_rad_therapy.started,slider_surgery.started,text_surgery.started,image.started,mouse_6.started,slider_rad_therapy.response,slider_rad_therapy.rt,slider_surgery.response,slider_surgery.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.time,mouse_6.clicked_name,instrBlock.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,face_image.started,slider_treatment_surgery.started,NextBu.started,slider_treatment_radiation.started,text_treatment_surgery.started,text_treatment_radiation.started,mouse_5.started,slider_treatment_surgery.response,slider_treatment_surgery.rt,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,slider_treatment_radiation.response,slider_treatment_radiation.rt,ITI,text.started,text.stopped,face_image_q.started,slider_trustworthy.started,text_trustworthy.started,slider_aggressive.started,text_aggressive.started,Confirm.started,mouse_7.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
images\LCHEEK_CFD_BM_234_172_N.png,0,71,71,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.9157517000003,318.2143216000004,318.2143216000004,318.2143216000004,318.2143216000004,318.2143216000004,0.30777780000062194,49.81481481481482,0.7808717999996588,0.022222222222222223,-0.3907407407407407,1,0,0,NextBu,55.55555555555556,1.3509853999994448,0.6109443197950571,319.54453580000063,320.158993,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\LCHEEK_CFD_AF_231_357_N.png,0,72,72,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.158993,320.4575728,320.4575728,320.4575728,320.4575728,320.4575728,0.30809119999958057,50.83333333333333,1.5266170999993847,0.012962962962962963,-0.39537037037037037,1,0,0,NextBu,50.46296296296296,2.366877899999963,0.6767481525232442,322.83808970000064,323.52158190000046,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\NASALTIP_CFD_BF_214_308_N.png,0,73,73,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.52158190000046,323.8179527000002,323.8179527000002,323.8179527000002,323.8179527000002,323.8179527000002,0.30749029999969935,45.27777777777778,0.8297130999999354,-0.03425925925925926,-0.3907407407407407,1,0,0,NextBu,46.574074074074076,1.3652015999996365,0.8707834056526613,325.14281610000035,326.0203360000005,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\RCHEEK_CFD_WF_200_099_N.png,0,74,74,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.0203360000005,326.31815220000044,326.31815220000044,326.31815220000044,326.31815220000044,326.31815220000044,0.3073918000000049,51.94444444444445,2.0710220000000845,-0.030555555555555555,-0.40185185185185185,1,0,0,NextBu,47.31481481481482,2.623208799999702,0.541263937370505,328.93348740000056,329.47854330000064,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\LCHEEK_CFD_AF_245_143_N.png,0,75,75,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.47854330000064,329.7782883,329.7782883,329.7782883,329.7782883,329.7782883,0.3089951000001747,56.481481481481474,1.5734118000000308,-0.06388888888888888,-0.42592592592592593,1,0,0,NextBu,42.592592592592595,2.199712399999953,0.7310051246087057,331.94077130000005,332.6806497000007,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\FOREHEAD_CFD_BF_224_002_N.png,0,76,76,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.6806497000007,332.97743739999987,332.97743739999987,332.97743739999987,332.97743739999987,332.97743739999987,0.30714829999942594,51.2962962962963,0.939870900000642,-0.041666666666666664,-0.4203703703703704,1,0,0,NextBu,43.148148148148145,1.5375246000003244,0.7578829659228825,334.4608435,335.2207994999999,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\RCHEEK_CFD_WF_250_167_N.png,0,77,77,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.2207994999999,335.5189035000003,335.5189035000003,335.5189035000003,335.5189035000003,335.5189035000003,0.3074987999998484,55.18518518518518,1.2195940999999948,-0.03425925925925926,-0.4212962962962963,1,0,0,NextBu,47.592592592592595,1.775957699999708,0.9205955158557945,337.2393560999999,338.16572129999986,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\RCHEEK_CFD_AF_231_357_N.png,0,78,78,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.16572129999986,338.4641644000003,338.4641644000003,338.4641644000003,338.4641644000003,338.4641644000003,0.30788510000002134,65.18518518518519,0.8851308999992398,-0.025,-0.4027777777777778,1,0,0,NextBu,52.129629629629626,1.4104182000000947,0.5258056770931905,340.7458443000005,341.2779594000003,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\NASALTIP_006_M_F_N_A.png,0,79,79,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.2779594000003,341.5742287000003,341.5742287000003,341.5742287000003,341.5742287000003,341.5742287000003,0.3068200000006982,62.77777777777778,1.370568800000001,0.017592592592592594,-0.40185185185185185,1,0,0,NextBu,56.018518518518526,1.9773719000004348,0.98282845450087,343.5242984000006,344.51394250000067,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\FOREHEAD_CFD_WF_250_167_N.png,0,80,80,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.51394250000067,344.81156830000054,344.81156830000054,344.81156830000054,344.81156830000054,344.81156830000054,0.3076568000005864,66.2037037037037,0.8394206999992093,0.016666666666666666,-0.38425925925925924,1,0,0,NextBu,54.25925925925926,1.4777464999997392,0.787122657062993,346.25964530000056,347.0539294,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\LCHEEK_136_M_M_N_A.png,0,81,81,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0539294,347.3520701000007,347.3520701000007,347.3520701000007,347.3520701000007,347.3520701000007,0.3070252999996228,63.7962962962963,1.2608956000003673,0.046296296296296294,-0.42592592592592593,1,0,0,NextBu,56.388888888888886,1.8483013999994,0.6659038738889652,349.1837316000001,349.8534110999999,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\NASALTIP_CFD_WF_200_099_N.png,0,82,82,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.8534110999999,350.1441891000004,350.1441891000004,350.1441891000004,350.1441891000004,350.1441891000004,0.30092160000003787,67.12962962962963,1.282578199999989,0.03425925925925926,-0.42592592592592593,1,0,0,NextBu,55.18518518518518,1.8937607999996544,0.7263535300269837,352.00934640000014,352.7418710000002,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\FOREHEAD_CFD_AM_233_236_N.png,0,83,83,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.7418710000002,353.0393088999999,353.0393088999999,353.0393088999999,353.0393088999999,353.0393088999999,0.30672020000019984,60.18518518518518,2.165210900000602,-0.025925925925925925,-0.3824074074074074,1,0,0,NextBu,40.925925925925924,2.9143371000000116,0.8357957070627462,356.0232536000003,356.8663129000006,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\FOREHEAD_035_M_F_N_A.png,0,84,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.8663129000006,357.16479530000015,357.16479530000015,357.16479530000015,357.16479530000015,357.16479530000015,0.3075401999994938,59.44444444444444,1.5542588999996951,-0.010185185185185186,-0.42592592592592593,1,0,0,NextBu,49.81481481481482,2.302076799999668,0.687408937214085,359.5093260000003,360.2018668999999,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\LIP_CFD_BF_224_002_N.png,0,85,85,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.2018668999999,360.4973847000001,360.4973847000001,360.4973847000001,360.4973847000001,360.4973847000001,0.3066840000001321,67.4074074074074,1.2809922000005827,-0.03333333333333333,-0.3851851851851852,1,0,0,NextBu,50.83333333333333,1.8003570999999283,0.616699848355123,362.2245211999998,362.8457550000003,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\NASALTIP_CFD_WF_002_004_N.png,0,86,86,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.8457550000003,363.1433766,363.1433766,363.1433766,363.1433766,363.1433766,0.3068520000006174,43.05555555555556,1.1525334000007206,-0.08888888888888889,-0.4203703703703704,1,0,0,NextBu,36.01851851851852,1.7409483999999793,0.8909656536329078,365.23946650000016,366.1371952999998,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\LIP_CFD_LF_224_176_N.png,0,87,87,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.1371952999998,366.43541000000005,366.43541000000005,366.43541000000005,366.43541000000005,366.43541000000005,0.3072092000002158,49.166666666666664,0.760551200000009,0.012037037037037037,-0.4287037037037037,1,0,0,NextBu,51.2962962962963,1.3252909000002546,0.6467076865557639,367.80063990000053,368.4494411000005,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\RCHEEK_CFD_AF_237_223_N.png,0,88,88,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.4494411000005,368.74714010000025,368.74714010000025,368.74714010000025,368.74714010000025,368.74714010000025,0.3065160999994987,59.81481481481481,1.901524299999437,-0.062037037037037036,-0.3990740740740741,1,0,0,NextBu,48.333333333333336,2.6225437000002785,0.893345201597354,371.3843588,372.2827965000006,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\FOREHEAD_CFD_AF_237_223_N.png,0,89,89,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.2827965000006,372.58059140000023,372.58059140000023,372.58059140000023,372.58059140000023,372.58059140000023,0.30750630000056844,57.870370370370374,1.1642988000003243,-0.040740740740740744,-0.40185185185185185,1,0,0,NextBu,43.425925925925924,1.8396218999996563,0.5427196968495132,374.38447129999986,374.92834440000024,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\RCHEEK_CFD_LM_203_026_N.png,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.92834440000024,375.2267763,375.2267763,375.2267763,375.2267763,375.2267763,0.3070914999998422,69.81481481481482,1.603010599999834,-0.037037037037037035,-0.4111111111111111,1,0,0,NextBu,49.074074074074076,2.1021952999999485,0.7502832260526301,377.3216730000004,378.07413410000026,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\RCHEEK_CFD_AM_233_236_N.png,0,91,91,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.07413410000026,378.3727985000005,378.3727985000005,378.3727985000005,378.3727985000005,378.3727985000005,0.3077606000006199,53.05555555555556,1.2654249999995955,-0.037037037037037035,-0.42314814814814816,1,0,0,NextBu,38.51851851851852,1.886551700000382,0.7201946831179982,380.39790859999994,381.12268810000023,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\RCHEEK_CFD_BM_234_172_N.png,0,92,92,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.12268810000023,381.4219238000005,381.4219238000005,381.4219238000005,381.4219238000005,381.4219238000005,0.3081672999996954,55.833333333333336,0.9563312000000224,-0.006481481481481481,-0.4111111111111111,1,0,0,NextBu,44.53703703703704,1.5785696000002645,0.5084582977796268,383.0090184999999,383.52527830000054,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\LIP_CFD_AF_237_223_N.png,0,93,93,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.52527830000054,383.82265540000026,383.82265540000026,383.82265540000026,383.82265540000026,383.82265540000026,0.2993590999994922,60.27777777777777,0.9611971000003905,0.014814814814814815,-0.42314814814814816,1,0,0,NextBu,51.94444444444445,1.712586000000556,0.8530461782970792,386.9949415000001,387.8519031000005,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
images\LIP_CFD_AF_245_143_N.png,0,94,94,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.8519031000005,388.1499739000001,388.1499739000001,388.1499739000001,388.1499739000001,388.1499739000001,0.30724259999988135,42.31481481481482,2.6977381999995487,0.053703703703703705,-0.3925925925925926,1,0,0,NextBu,54.907407407407405,4.042498400000113,0.5576892836678994,392.31445130000066,392.8851742000006,,,,,,,,,,,,2023-04-07_22h16.13.324,FaceAttractiveness,2022.2.5,143.1764262881825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.8851742000006,393.18605620000017,393.18605620000017,393.18605620000017,393.18605620000017,393.18605620000017,0.3153509000003396,,,,,,,,,
