faceImages,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,ques_instr.started,mouse_4.started,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,slider_rad_therapy.started,text_rad_therapy.started,slider_surgery.started,text_surgery.started,image.started,mouse_6.started,slider_rad_therapy.response,slider_rad_therapy.rt,slider_surgery.response,slider_surgery.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.time,mouse_6.clicked_name,instrBlock.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,face_image.started,slider_treatment_surgery.started,NextBu.started,slider_treatment_radiation.started,text_treatment_surgery.started,text_treatment_radiation.started,mouse_5.started,slider_treatment_surgery.response,slider_treatment_surgery.rt,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,slider_treatment_radiation.response,slider_treatment_radiation.rt,ITI,text.started,text.stopped,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
images\FOREHEAD_CFD_BF_224_002_N.png,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.714092000000164,42.00541040000007,42.00541040000007,42.00541040000007,42.00541040000007,42.00541040000007,0.3011350999995557,57.22222222222222,1.3245791999997891,0.03518518518518519,-0.4185185185185185,1,0,0,NextBu,55.74074074074073,2.413869500000146,0.7186785859533538,44.66898949999995,45.39343579999968,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\FOREHEAD_CFD_BM_213_134_N.png,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.39343579999968,45.69260800000029,45.69260800000029,45.69260800000029,45.69260800000029,45.69260800000029,0.30778559999998834,49.907407407407405,4.408531700000822,0.041666666666666664,-0.42962962962962964,1,0,0,NextBu,56.481481481481474,5.1959538999999495,0.5914526112591253,51.12753689999954,51.727278399999705,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\FOREHEAD_CFD_BM_234_172_N.png,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.727278399999705,52.0192348999999,52.0192348999999,52.0192348999999,52.0192348999999,52.0192348999999,0.3013757999997324,53.05555555555556,1.0983450000003359,-0.022222222222222223,-0.4027777777777778,1,0,0,NextBu,55.37037037037037,1.8130758999996033,0.932308920497479,54.148037699999804,55.0891658999999,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\FOREHEAD_CFD_LF_224_176_N.png,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0891658999999,55.38651670000036,55.38651670000036,55.38651670000036,55.38651670000036,55.38651670000036,0.3072672000007515,45.46296296296296,1.1238715999998021,0.000925925925925926,-0.4111111111111111,1,0,0,NextBu,55.833333333333336,1.7106667999996716,0.7442268998090324,57.257596000000376,58.012042199999996,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\FOREHEAD_CFD_LM_201_057_N.png,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.012042199999996,58.30297040000005,58.30297040000005,58.30297040000005,58.30297040000005,58.30297040000005,0.30343340000035823,43.333333333333336,0.9567564999997558,0.04722222222222222,-0.4027777777777778,1,0,0,NextBu,56.2962962962963,2.0316983000002438,0.7112383190868379,60.34378780000043,61.06087949999983,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\FOREHEAD_CFD_LM_203_026_N.png,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.06087949999983,61.35832380000011,61.35832380000011,61.35832380000011,61.35832380000011,61.35832380000011,0.3072627999999895,45.83333333333333,3.4077822999997807,0.024074074074074074,-0.37407407407407406,1,0,0,NextBu,58.51851851851851,5.6723745999997846,0.9855136390729831,67.11294850000013,68.10610799999995,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\FOREHEAD_CFD_WF_002_004_N.png,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.10610799999995,68.40047059999961,68.40047059999961,68.40047059999961,68.40047059999961,68.40047059999961,0.3060889999997016,53.703703703703695,1.0888523999992685,-0.004629629629629629,-0.4111111111111111,1,0,0,NextBu,56.018518518518526,1.678248000000167,0.5146490025565222,70.23797550000018,70.75493900000038,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\FOREHEAD_CFD_WF_200_099_N.png,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.75493900000038,71.05300790000001,71.05300790000001,71.05300790000001,71.05300790000001,71.05300790000001,0.3072863999996116,52.59259259259259,0.8957651999999143,-0.005555555555555556,-0.4009259259259259,1,0,0,NextBu,54.72222222222223,1.7111422999996648,0.6505523311499654,73.10532700000022,73.76114080000025,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\FOREHEAD_CFD_WF_250_167_N.png,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.76114080000025,74.05919549999999,74.05919549999999,74.05919549999999,74.05919549999999,74.05919549999999,0.30715150000014546,54.81481481481482,1.383623499999885,-0.002777777777777778,-0.38055555555555554,1,0,0,NextBu,51.94444444444445,2.2895453999999518,0.5215436218942849,76.52946340000017,77.05501170000025,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\FOREHEAD_CFD_WM_212_097_N.png,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.05501170000025,77.35109300000022,77.35109300000022,77.35109300000022,77.35109300000022,77.35109300000022,0.3065698999998858,44.074074074074076,0.959933799999817,0.003703703703703704,-0.4222222222222222,1,0,0,NextBu,42.77777777777778,1.7831664999994246,0.867713424792248,79.37696789999973,80.24785659999998,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\LCHEEK_006_M_F_N_A.png,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.24785659999998,80.53929200000039,80.53929200000039,80.53929200000039,80.53929200000039,80.53929200000039,0.30100489999949787,41.66666666666667,0.9441445000002204,-0.03333333333333333,-0.41574074074074074,1,0,0,NextBu,56.851851851851855,1.6176150000001144,0.6223589558733829,82.30704929999956,82.93555050000032,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\LCHEEK_035_M_F_N_A.png,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.93555050000032,83.23260980000032,83.23260980000032,83.23260980000032,83.23260980000032,83.23260980000032,0.3069076000001587,50.55555555555556,0.8818803000003754,-0.025,-0.4027777777777778,1,0,0,NextBu,53.888888888888886,1.6105167000005167,0.7182214321735201,84.91827680000006,85.64306510000006,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\LCHEEK_087_M_M_N_A.png,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.64306510000006,85.94125890000032,85.94125890000032,85.94125890000032,85.94125890000032,85.94125890000032,0.30740220000006957,46.75925925925926,2.525119199999608,-0.019444444444444445,-0.425,1,0,0,NextBu,54.35185185185185,3.8482223999999405,0.9338948284936488,89.97329549999995,90.91351229999964,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
images\LCHEEK_136_M_M_N_A.png,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.91351229999964,91.21357850000004,91.21357850000004,91.21357850000004,91.21357850000004,91.21357850000004,0.309049600000435,53.425925925925924,0.9112731000004715,-0.005555555555555556,-0.387037037037037,1,0,0,NextBu,52.407407407407405,1.5672051000001375,0.6925963358992429,93.07105460000002,93.76857740000014,,,,,2023-04-07_21h51.21.854,FaceAttractiveness,2022.2.5,140.22157813774626,
