15.3375 	EXP 	slider_2: markerPos = 2.162962962962963
15.3489 	EXP 	slider_2: markerPos = 2.162962962962963
15.3582 	EXP 	slider_2: markerPos = 2.162962962962963
15.3683 	EXP 	slider_2: markerPos = 2.162962962962963
15.3777 	EXP 	slider_2: markerPos = 2.1703703703703705
15.3868 	EXP 	slider_2: markerPos = 2.2074074074074073
15.3979 	EXP 	slider_2: markerPos = 2.2592592592592595
15.4077 	EXP 	slider_2: markerPos = 2.4185185185185185
15.4154 	EXP 	slider_2: markerPos = 2.5444444444444443
15.4260 	EXP 	slider_2: markerPos = 2.696296296296296
15.4345 	EXP 	slider_2: markerPos = 2.822222222222222
15.4438 	EXP 	slider_2: markerPos = 2.925925925925926
15.4531 	EXP 	slider_2: markerPos = 2.9814814814814814
15.4627 	EXP 	slider_2: markerPos = 3.074074074074074
15.4702 	EXP 	slider_2: markerPos = 3.0925925925925926
